row_id,date,rel_lat,rel_lon,T2M_MAX,T2M_MIN,T2M,RH2M,QV2M,TSOIL1,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,CLOUD_AMT,GWETTOP,GWETROOT,WS10M,WD10M,PS,PRECTOTCORR,TS,EVLAND,WBT
LOC059_D11297,2014-12-05,3.8,8.17,25.1716,13.4616,17.6428,62.9916,7.8668,16.518,3.37752,3.91948,27.746800000000004,0.514,0.5352,2.0820000000000003,311.684,99.0776,0.0,16.3096,1.5132,20.0939
LOC059_D11298,2014-12-06,3.8,8.17,24.428,12.226400000000002,16.544,61.0524,6.969200000000001,15.944,2.655084,4.001564,42.7112,0.5064,0.5332,2.5272,297.232,99.024,0.0,15.1932,1.5996,19.1403
LOC059_D11299,2014-12-07,3.8,8.17,22.6492,12.2108,15.754,58.7596,6.4868,14.9808,2.948352,3.922892,38.966800000000006,0.506,0.5256000000000001,1.682,300.19199999999995,98.9216,0.0,14.2076,1.3024,17.2186
LOC059_D11300,2014-12-08,3.8,8.17,23.5,11.5404,16.069200000000002,60.5112,6.760800000000001,15.0316,2.8999040000000003,3.833328,60.37480000000001,0.504,0.5256000000000001,1.8188,316.10400000000004,98.926,0.0,14.7592,1.3744,18.2269
LOC059_D11301,2014-12-09,3.8,8.17,25.1152,12.5164,16.9468,55.4292,6.476800000000001,15.9148,2.8063,3.994164,47.6108,0.4964,0.5248,2.014,306.596,99.0436,0.0,15.6072,1.5644,18.9271
LOC059_D11302,2014-12-10,3.8,8.17,23.8808,10.714,15.5368,54.378,5.841600000000001,14.7268,2.721992,4.109476,48.364,0.4956,0.5232,2.6072,304.292,98.9972,0.0,13.9128,1.4852,17.6853
LOC059_D11303,2014-12-11,3.8,8.17,18.6424,9.8312,13.4528,61.8592,5.921600000000001,13.1688,2.565344,4.217575999999999,62.04,0.4964,0.5156000000000001,1.8428,309.548,99.1052,0.0,11.6988,0.6908,14.0195
LOC059_D11304,2014-12-12,3.8,8.17,23.1188,8.6912,14.3548,53.5204,5.1568,12.834,4.131448,4.27644,20.366,0.4956,0.5152,1.5892,315.588,99.2064,0.0624,12.2164,1.3156,16.8933
LOC059_D11305,2014-12-13,3.8,8.17,21.5768,9.9012,14.772,51.1904,5.3012,13.214,2.149888,3.650736,95.9516,0.4864,0.5148,2.6564,334.036,99.2184,0.0788,13.1584,1.2964000000000002,15.2218
LOC059_D11306,2014-12-14,3.8,8.17,22.9544,14.556,17.5912,68.7304,8.6156,16.133599999999998,0.969036,3.788032,94.2452,0.516,0.5148,4.1516,24.4,99.2112,4.9428,16.8752,1.4348,18.861
LOC059_D11307,2014-12-15,3.8,8.17,24.2924,13.858,17.8204,71.2692,8.9136,17.1112,3.157004,3.657396,56.4208,0.5044,0.5152,1.9456,125.808,99.1448,0.5284,17.5148,1.4032,20.4546
LOC059_D11308,2014-12-16,3.8,8.17,22.572,11.1252,16.0736,75.6164,8.4552,16.2948,2.473876,3.13696,51.572,0.532,0.5252,2.3968000000000003,283.404,99.272,5.1484000000000005,15.523600000000002,1.8076,19.4218
LOC059_D11309,2014-12-17,3.8,8.17,21.804,8.7776,13.8112,69.6428,6.656000000000001,14.256000000000002,3.789516,4.036528000000001,15.9496,0.504,0.5236,2.7332,281.116,99.288,0.154,13.3272,1.412,17.9138
LOC059_D11310,2014-12-18,3.8,8.17,22.1324,7.855600000000001,13.5584,59.806,5.6008,13.528,3.941832,4.091775999999999,11.7032,0.4943999999999999,0.5228,2.4708,297.372,99.4128,0.0,12.6636,1.38,16.8995
LOC059_D11311,2014-12-19,3.8,8.17,21.8384,8.675999999999998,13.8196,61.692,5.9364,13.236,3.585236,3.886988,31.2412,0.4943999999999999,0.5152,1.7028,307.8,99.5068,0.0,12.6888,1.152,16.8898
LOC059_D11312,2014-12-20,3.8,8.17,22.3284,9.1976,13.9568,60.146,5.8024,13.334,3.574104,3.98542,44.3864,0.486,0.5152,2.5868,296.332,99.1864,0.0,12.7288,1.206,17.122
LOC059_D11313,2014-12-21,3.8,8.17,22.4496,7.754,13.4516,58.7664,5.438000000000001,13.1768,3.34308,3.764572,40.2668,0.486,0.5132,2.1476,297.16,99.1068,0.0,12.4928,1.2952,17.0411
LOC059_D11314,2014-12-22,3.8,8.17,22.58,8.292,13.684,53.142,5.0064,12.838,3.110328,3.775084,24.242800000000003,0.484,0.5128,2.2204,300.92,99.116,0.0,12.251600000000002,1.2884,16.3685
LOC059_D11315,2014-12-23,3.8,8.17,22.9656,8.3852,13.6764,52.1924,4.9072000000000005,12.9832,2.803,3.909512,45.4688,0.476,0.5052,2.3056,301.108,99.1576,0.0,12.502,1.3308000000000002,16.5681
LOC059_D11316,2014-12-24,3.8,8.17,22.1704,8.489600000000001,13.3832,50.7388,4.712000000000001,12.6352,2.55002,3.813096,45.76519999999999,0.476,0.5048,2.5696000000000003,304.67600000000004,99.288,0.0,11.9924,1.296,15.6709
LOC059_D11317,2014-12-25,3.8,8.17,21.3808,7.989599999999999,12.8228,56.6536,5.0844,12.3504,2.5373840000000003,3.975312,46.3076,0.474,0.5032,2.6903999999999995,298.832,99.18959999999998,0.0,11.73,1.2292,15.8007
LOC059_D11318,2014-12-26,3.8,8.17,21.3132,6.240799999999999,12.2216,60.1968,5.160799999999999,12.0548,3.164944,3.98146,40.3492,0.474,0.5032,2.568,294.448,98.948,0.0,11.3816,1.152,16.216
LOC059_D11319,2014-12-27,3.8,8.17,20.622,6.5116,11.94,61.766000000000005,5.2124,11.718,2.837408,4.069536,37.8048,0.4736,0.4952,2.0328,293.976,99.0668,0.0,10.991599999999998,1.048,15.7992
LOC059_D11320,2014-12-28,3.8,8.17,22.8008,6.660400000000001,13.1396,56.9292,5.0724,12.166,3.121936,3.976012,30.7688,0.4656,0.4947999999999999,2.238,305.724,99.268,0.0,11.9048,1.178,17.0981
LOC059_D11321,2014-12-29,3.8,8.17,23.3608,7.8096,13.9468,51.8552,4.9848,12.9016,2.889244,4.13296,37.9344,0.4639999999999999,0.4947999999999999,2.5676,301.3,99.0708,0.0,12.7788,1.2488,16.8621
LOC059_D11322,2014-12-30,3.8,8.17,24.4228,8.3268,14.933600000000002,48.4088,4.9368,13.484000000000002,3.4361720000000004,4.1578800000000005,37.9328,0.4636,0.4932,1.8696,306.31600000000003,98.9764,0.0,13.43,1.2644,17.2577
LOC059_D11323,2014-12-31,3.8,8.17,27.324,10.342,17.356,50.002,6.0,15.1264,3.913672,4.113688,32.4712,0.456,0.4928,2.436,324.976,99.058,0.0008,16.032799999999998,1.398,19.9965
LOC091_D11294,2014-12-02,5.43,3.1,29.084,11.2308,18.3836,37.946,4.7368,18.2012,3.3490800000000003,3.851188,41.846,0.33,0.3779999999999999,3.9048,284.404,98.3864,0.0,17.609199999999998,0.7472,19.3097
LOC091_D11295,2014-12-03,5.43,3.1,28.728,11.056,18.401200000000003,38.8224,4.8268,17.9116,3.551072,3.713672,16.1784,0.33,0.3779999999999999,4.3084,285.808,98.338,0.0,17.468000000000004,0.7424,19.1921
LOC091_D11296,2014-12-04,5.43,3.1,28.2356,11.4684,18.3028,38.7368,4.7952,17.5548,3.454136,3.655288,14.8212,0.33,0.3779999999999999,2.8504,291.336,98.5524,0.0,16.981199999999998,0.6568,18.7787
LOC091_D11297,2014-12-05,5.43,3.1,27.8972,13.5028,18.7492,36.7556,4.7144,17.761599999999998,3.3104,3.4548680000000003,28.878,0.3292,0.3779999999999999,2.7652,294.016,98.7456,0.0076,17.282,0.6808,18.1321
LOC091_D11298,2014-12-06,5.43,3.1,27.9312,10.946,17.8492,37.9768,4.5852,17.088,3.538396,3.5480719999999994,14.015999999999998,0.326,0.3779999999999999,3.5232,285.984,98.62720000000002,0.0,16.687199999999997,0.6612,18.3908
LOC091_D11299,2014-12-07,5.43,3.1,27.5512,12.1916,18.0444,34.2448,4.1732,17.522000000000002,3.4356800000000005,3.673384,33.5384,0.32,0.372,3.5936000000000003,280.78,98.4696,0.0,17.2088,0.6839999999999999,17.3744
LOC091_D11300,2014-12-08,5.43,3.1,26.752,12.0996,17.362000000000002,32.7496,3.8472,17.0672,2.664952,3.500424,48.2768,0.32,0.372,3.2368,286.728,98.5264,0.0,16.196,0.654,16.4619
LOC091_D11301,2014-12-09,5.43,3.1,27.006,12.474,17.663200000000003,32.6312,3.9232,16.238,2.169796,3.318128,49.037200000000006,0.3184,0.3704,2.2264,287.904,98.6788,0.0,15.528,0.5943999999999999,16.6349
LOC091_D11302,2014-12-10,5.43,3.1,26.428,10.6184,16.6024,31.7068,3.4808,15.812,3.040456,3.395512,33.5604,0.3184,0.3688,3.05,295.484,98.6604,0.0,14.8376,0.6224000000000001,16.0092
LOC091_D11303,2014-12-11,5.43,3.1,25.6796,7.9276,15.0156,30.9472,3.0244,14.5324,3.641488,3.789056,12.1884,0.3236,0.3688,3.2176,293.67600000000004,98.7432,0.4443999999999999,13.3504,0.6944,15.2901
LOC091_D11304,2014-12-12,5.43,3.1,24.1708,9.662,16.196,29.6624,3.258,14.06,3.2486360000000003,3.371956,18.7804,0.3496,0.3704,1.514,167.12400000000002,98.8024,1.3024,13.298799999999998,0.6876000000000001,13.9035
LOC091_D11305,2014-12-13,5.43,3.1,14.4848,9.8956,12.26,67.4332,6.106800000000001,12.9012,1.234756,2.898436,69.63,0.4012,0.372,3.6564,94.7,98.8988,7.0864,11.6704,0.6544,10.8629
LOC091_D11306,2014-12-14,5.43,3.1,20.952800000000003,11.5872,15.4312,80.9852,8.872,15.2204,1.3715000000000002,2.83632,79.0692,0.4508,0.3879999999999999,3.8012,136.876,98.804,7.996399999999999,15.6064,0.7803999999999999,18.5689
LOC091_D11307,2014-12-15,5.43,3.1,20.2832,10.3188,14.66,78.62320000000001,8.140400000000001,15.3756,1.575576,2.5314080000000003,51.396800000000006,0.5036,0.412,2.2868,279.888,98.866,12.6304,14.466399999999998,1.3444,17.6289
LOC091_D11308,2014-12-16,5.43,3.1,20.6756,7.8252,13.2236,66.6916,6.1388,13.9676,3.62882,3.652396,3.13,0.4172,0.4196,3.3227999999999995,290.948,99.0332,1.6596000000000002,13.1096,0.8212,16.4853
LOC091_D11309,2014-12-17,5.43,3.1,22.1992,6.176799999999999,12.314,49.924800000000005,4.159199999999999,13.0772,3.157708,3.444848,14.371199999999998,0.3896,0.418,4.0588,287.028,98.9656,0.0,11.8832,0.7944,15.5794
LOC091_D11310,2014-12-18,5.43,3.1,22.402,5.2752,12.0404,46.4536,3.8168,12.3328,1.9174640000000005,3.173628,45.9008,0.3879999999999999,0.4112,2.9112,284.644,99.0664,0.0,11.422,0.7143999999999999,15.2477
LOC091_D11311,2014-12-19,5.43,3.1,19.7864,7.780399999999999,12.0544,47.037600000000005,4.026,12.2148,1.680144,3.268232,86.88199999999999,0.3879999999999999,0.408,2.5216,291.612,99.1716,0.0,11.1492,0.5056,13.1186
LOC091_D11312,2014-12-20,5.43,3.1,23.6528,7.0136,12.7744,44.11639999999999,3.7708,12.3348,2.063816,3.662152,64.35679999999999,0.3804,0.408,3.3012,280.916,98.822,0.0,11.6688,0.7504,15.9425
LOC091_D11313,2014-12-21,5.43,3.1,21.8944,5.7620000000000005,11.8544,43.94519999999999,3.6072,11.6868,1.871084,2.869756,49.4996,0.382,0.408,2.3372,283.444,98.778,0.0,10.748,0.6244,14.4518
LOC091_D11314,2014-12-22,5.43,3.1,21.7896,7.0736,13.1652,37.95,3.4024,11.8308,1.5396960000000002,3.028472,51.5992,0.3804,0.408,1.9692,283.26,98.7536,0.0,11.183599999999998,0.636,13.4588
LOC091_D11315,2014-12-23,5.43,3.1,21.49,8.8864,13.606000000000002,34.8328,3.2648,11.953600000000002,2.986368,3.31372,18.7388,0.3796,0.408,1.8612,225.428,98.8044,0.0,11.1276,0.66,12.7318
LOC091_D11316,2014-12-24,5.43,3.1,22.6424,8.4132,13.5084,38.8588,3.5904000000000003,12.1176,3.135132,3.150296,6.0712,0.3796,0.4072,2.6208,296.896,98.9664,0.0,11.7588,0.706,14.2875
LOC091_D11317,2014-12-25,5.43,3.1,22.2172,6.5092,12.5328,45.6116,3.9016,12.2436,2.517668,3.115976,25.288,0.3796,0.4056,3.2844,283.988,98.86,0.0,11.608,0.6716,14.9679
LOC091_D11318,2014-12-26,5.43,3.1,21.6004,5.4292,11.830800000000002,47.0968,3.8244,11.878799999999998,1.347576,2.7477,45.898,0.3796,0.3996,3.9696,284.136,98.6304,0.0,11.196,0.6676000000000001,14.6633
LOC091_D11319,2014-12-27,5.43,3.1,22.0796,4.7192,11.5484,46.4944,3.6928,11.5584,1.825364,3.114424,40.6384,0.3779999999999999,0.3996,3.5136000000000003,279.824,98.6872,0.0,10.7128,0.6275999999999999,14.9815
LOC091_D11320,2014-12-28,5.43,3.1,21.98,5.4336,11.8216,40.5732,3.2388,11.193599999999998,2.63628,3.388816,26.9416,0.3779999999999999,0.3979999999999999,3.1124,288.112,98.9332,0.0,10.3008,0.684,14.0163
LOC091_D11321,2014-12-29,5.43,3.1,22.468,7.138400000000001,12.6772,37.0644,3.2103999999999995,11.1856,3.316984,3.489704,16.078,0.372,0.3979999999999999,2.6888,297.18,98.7692,0.0,10.6052,0.6792,13.8617
LOC091_D11322,2014-12-30,5.43,3.1,22.58,7.896,13.5964,37.0356,3.4696,11.6124,2.050248,3.4100240000000004,51.8908,0.372,0.3979999999999999,1.8716,171.012,98.6084,0.0,11.1832,0.6428,13.9464
LOC091_D11323,2014-12-31,5.43,3.1,22.9016,7.584,14.138,43.25,4.186,12.2924,3.018536,3.069544,38.24,0.3704,0.3979999999999999,2.3868,98.816,98.762,0.0,12.2752,0.6028,15.1839
LOC049_D11294,2014-12-02,2.7,5.29,28.9956,10.7348,18.5432,36.9104,4.5764000000000005,18.8928,4.133363999999999,4.170852,10.4048,0.3428,0.388,3.564,294.356,100.1688,0.0,18.078000000000003,0.9448,19.0365
LOC049_D11295,2014-12-03,2.7,5.29,28.6448,10.6676,18.2324,37.022000000000006,4.5332,18.2664,3.842604,3.928524,11.388800000000002,0.3424,0.388,3.95,288.5,100.1504,0.0,17.5928,0.9092,18.7788
LOC049_D11296,2014-12-04,2.7,5.29,28.7688,10.5,18.9752,37.8788,4.8804,18.0992,3.483904,3.63302,12.3048,0.3404,0.3796,2.6188,307.736,100.3,0.0,17.4936,0.7424,19.0439
LOC049_D11297,2014-12-05,2.7,5.29,27.8656,12.7204,19.2612,37.632000000000005,4.96,17.567999999999998,2.289516,3.2859640000000003,38.4712,0.3487999999999999,0.3796,2.0296000000000003,303.36400000000003,100.4672,0.4488,16.8052,0.7712,18.2732
LOC049_D11298,2014-12-06,2.7,5.29,27.2116,10.372,17.3644,37.728,4.3092,17.258,2.69542,3.556816,31.938,0.3396,0.3796,3.1484,283.16,100.42,0.0,16.454,0.772,17.7675
LOC049_D11299,2014-12-07,2.7,5.29,28.164,11.0132,17.773600000000002,37.8392,4.4884,17.520799999999998,3.704084,3.836204,14.8012,0.3392,0.3796,3.5056,272.212,100.2804,0.0,17.088,0.7992,18.5515
LOC049_D11300,2014-12-08,2.7,5.29,27.5372,9.7016,17.8548,34.2648,4.002800000000001,17.285999999999998,3.48096,3.7959,36.226400000000005,0.3364,0.3796,3.1248,282.76,100.3128,0.0,16.901200000000003,0.8059999999999999,17.3674
LOC049_D11301,2014-12-09,2.7,5.29,27.6152,11.8016,19.0608,30.2712,3.8648,17.828799999999998,3.345604,3.570476,18.33,0.3356,0.3796,2.2288,286.064,100.42,0.0,17.1676,0.7508,16.624
LOC049_D11302,2014-12-10,2.7,5.29,26.6456,9.7848,17.2136,32.5172,3.7404,16.508,3.139568,3.620216000000001,32.144,0.3336,0.3792,2.9848000000000003,286.156,100.4216,0.0,15.5372,0.716,16.3346
LOC049_D11303,2014-12-11,2.7,5.29,24.0216,10.566399999999998,15.7024,30.8908,3.2292,15.2216,3.000952,3.672296,60.04560000000001,0.3336,0.3707999999999999,2.6236,278.816,100.5232,0.0,13.6116,0.5536,14.0176
LOC049_D11304,2014-12-12,2.7,5.29,24.0608,9.2504,16.467200000000002,35.3688,3.8776,14.541999999999998,3.4484,3.465736,22.7796,0.4596,0.4016,1.5868,258.076,100.5588,14.4408,14.0808,1.0804,14.8422
LOC049_D11305,2014-12-13,2.7,5.29,17.4124,10.7272,14.0516,67.0632,6.7424,14.8024,1.393008,2.9286920000000003,98.9844,0.38,0.4012,3.2108000000000003,62.75599999999999,100.6172,0.2019999999999999,14.0616,0.412,13.5231
LOC049_D11306,2014-12-14,2.7,5.29,16.8516,11.776000000000002,13.9344,86.92479999999999,8.5496,14.94,0.9972,3.243364,74.3124,0.4448,0.41,3.1824,87.2,100.5504,6.846799999999999,14.0188,0.542,15.3106
LOC049_D11307,2014-12-15,2.7,5.29,23.0116,11.881200000000002,15.9176,76.2448,8.4396,16.1948,2.079592,2.7681759999999995,37.28,0.4196,0.4112,2.0,295.35200000000003,100.5572,2.3328,16.1372,0.8016,19.9222
LOC049_D11308,2014-12-16,2.7,5.29,22.1904,8.8896,14.6304,62.635200000000005,6.1404,15.61,2.478672,3.5934479999999995,28.3688,0.39,0.4112,3.5964,299.304,100.7788,0.0012,14.8396,0.7124000000000001,17.3359
LOC049_D11309,2014-12-17,2.7,5.29,22.6852,7.556799999999999,13.740800000000002,50.6624,4.563599999999999,14.7092,3.78962,3.79472,6.8516,0.3815999999999999,0.41,3.858400000000001,294.192,100.7516,0.0072,13.650800000000002,0.8288000000000001,16.104
LOC049_D11310,2014-12-18,2.7,5.29,21.4488,5.6160000000000005,12.3408,46.9576,3.9292,13.2652,3.359692,3.433552,8.9064,0.3815999999999999,0.41,3.2196,285.92,100.8516,0.0,11.9464,0.6776000000000001,14.515
LOC049_D11311,2014-12-19,2.7,5.29,20.2388,5.469600000000001,12.1504,44.706,3.692,12.5972,3.0047840000000003,3.139168,41.7436,0.3815999999999999,0.4096,2.4724,288.152,100.9476,0.0,11.358,0.5772,13.1795
LOC049_D11312,2014-12-20,2.7,5.29,19.6432,5.343999999999999,11.558800000000002,45.732000000000006,3.7028,11.998,2.294956,3.192176,78.00359999999999,0.3812,0.4084,3.144,285.46,100.64,0.0,10.8012,0.5728,12.821
LOC049_D11313,2014-12-21,2.7,5.29,21.868,4.1836,12.2556,40.4124,3.3028000000000004,12.126,2.403488,3.2412399999999995,38.042,0.38,0.4084,2.1672,289.124,100.5488,0.0,11.0844,0.6631999999999999,13.9005
LOC049_D11314,2014-12-22,2.7,5.29,21.3868,6.1844,13.0832,34.4424,3.0432,11.338,1.52308,3.465,46.9016,0.38,0.4012,1.5052,299.048,100.5264,0.0,10.1076,0.492,12.589
LOC049_D11315,2014-12-23,2.7,5.29,22.3152,6.348400000000001,13.846000000000002,36.2408,3.4344,11.7348,2.272676,3.39654,36.2672,0.38,0.4,1.4548,269.352,100.5416,0.0,11.1468,0.5696,13.6079
LOC049_D11316,2014-12-24,2.7,5.29,22.632,6.956,13.788800000000002,42.3076,3.9808,12.4108,2.399912,3.162808,32.47839999999999,0.3716,0.4,2.2848,297.31600000000003,100.7096,0.0,11.9696,0.62,14.8164
LOC049_D11317,2014-12-25,2.7,5.29,21.7248,5.708000000000001,12.4244,50.6896,4.2944,12.5652,2.970124,3.0834840000000003,11.4932,0.3716,0.4,3.268,287.54,100.6404,0.0,11.918,0.5876,15.2795
LOC049_D11318,2014-12-26,2.7,5.29,21.9908,5.3036,12.1824,47.686400000000006,3.9448,12.522,2.973648,3.026172,8.434800000000001,0.3716,0.3996,3.662,286.848,100.4316,0.0,11.8924,0.6744,15.0793
LOC049_D11319,2014-12-27,2.7,5.29,22.0748,5.3132,12.5164,44.1692,3.7308,12.272,2.41008,3.171304,32.6864,0.3716,0.3996,3.2772,284.444,100.5304,0.0,11.3928,0.6096,14.6352
LOC049_D11320,2014-12-28,2.7,5.29,22.3404,5.6388,13.4928,39.372,3.5452,12.1444,2.234808,3.206548,36.574,0.3716,0.3996,2.1552,307.40000000000003,100.6976,0.0,11.3624,0.6068,14.124
LOC049_D11321,2014-12-29,2.7,5.29,22.2796,5.4472000000000005,13.668399999999998,34.7676,3.164,11.8084,1.808288,3.460736,44.004,0.3712,0.3984,1.64,303.32800000000003,100.5092,0.0,10.994000000000002,0.5972,13.3409
LOC049_D11322,2014-12-30,2.7,5.29,21.0072,6.692,13.1344,38.1764,3.4796,11.708,2.405808,3.336928,33.364000000000004,0.37,0.3984,1.6088,89.852,100.36039999999998,0.0,10.9924,0.5684,12.8653
LOC049_D11323,2014-12-31,2.7,5.29,24.03,6.5624,14.581600000000002,45.9712,4.5844,12.7852,2.970392,3.1995440000000004,39.842000000000006,0.37,0.39,2.4144,92.152,100.4092,0.0,12.9828,0.5724,16.5473
LOC089_D11294,2014-12-02,2.24,5.14,29.4808,11.3652,19.1,36.0464,4.5632,19.6096,4.21774,4.22636,5.276800000000001,0.3352,0.4092,3.7024,293.748,100.0868,0.0,18.8148,0.7908,19.2498
LOC089_D11295,2014-12-03,2.24,5.14,29.012,11.1592,18.8008,35.1588,4.4292,18.9128,4.010540000000001,4.012736,6.1712,0.3332,0.4092,3.9176,289.46,100.0776,0.0,18.2128,0.7204,18.701
LOC089_D11296,2014-12-04,2.24,5.14,29.25,11.104,19.5092,36.0112,4.7692,18.7536,3.73526,3.753356,6.611600000000001,0.3236,0.4088,2.7668,304.008,100.2064,0.0,18.2088,0.6004,19.06
LOC089_D11297,2014-12-05,2.24,5.14,28.1716,12.1692,19.4876,35.5524,4.7176,18.1304,2.638444,3.3744399999999994,33.0692,0.3308,0.4088,2.2416,306.108,100.3668,0.3836,17.2816,0.6252,18.117
LOC089_D11298,2014-12-06,2.24,5.14,27.492,10.646,17.9856,35.068000000000005,4.1412,17.659200000000002,2.906312,3.606576,27.0264,0.3204,0.4088,2.914,286.672,100.3344,0.0,16.7572,0.5740000000000001,17.4878
LOC089_D11299,2014-12-07,2.24,5.14,28.5448,11.0364,18.4052,34.4744,4.242000000000001,17.9208,3.8789,3.904196,9.4476,0.3188,0.4076000000000001,3.2672000000000003,271.98400000000004,100.19599999999998,0.0,17.5228,0.5928,18.1969
LOC089_D11300,2014-12-08,2.24,5.14,27.9252,10.1476,18.4644,30.6344,3.672,17.708399999999997,3.795756,3.882928,21.032400000000003,0.3092,0.4076000000000001,2.8724000000000003,283.364,100.2324,0.0,17.1416,0.5848,16.9345
LOC089_D11301,2014-12-09,2.24,5.14,28.1956,12.2252,19.5848,26.952,3.576,18.2972,3.5713960000000005,3.62036,11.878,0.3072,0.4072,2.0932,287.784,100.322,0.0,17.8812,0.5616,16.342
LOC089_D11302,2014-12-10,2.24,5.14,27.198,10.89,18.2772,29.6548,3.6572,17.336399999999998,3.39168,3.638148,28.2624,0.2976,0.4068,2.5964,290.336,100.332,0.0,16.470399999999998,0.5048,16.1813
LOC089_D11303,2014-12-11,2.24,5.14,23.5332,11.5612,16.7604,27.71,3.0780000000000003,15.8128,3.046828,3.676404,61.8564,0.2976,0.4064,2.048,277.54,100.4412,0.0,14.1968,0.3544,13.0609
LOC089_D11304,2014-12-12,2.24,5.14,24.9624,10.468800000000002,17.440800000000003,38.4432,4.5192000000000005,15.7312,3.392748,3.41088,23.9008,0.4775999999999999,0.4283999999999999,1.6472,161.66400000000002,100.4424,13.378,15.63,1.1736,16.0889
LOC089_D11305,2014-12-13,2.24,5.14,20.5436,11.586,15.522,61.107200000000006,6.5852,16.1244,1.2916040000000002,2.8883080000000003,99.2736,0.4084,0.428,3.3072000000000004,59.86,100.4784,0.2067999999999999,15.4276,0.6776000000000001,15.6426
LOC089_D11306,2014-12-14,2.24,5.14,15.9144,12.0972,13.7528,86.2724,8.4324,15.1832,0.8983920000000001,3.2975920000000003,73.3312,0.4755999999999999,0.4379999999999999,3.1784,84.272,100.4252,6.88,13.8552,0.594,14.3199
LOC089_D11307,2014-12-15,2.24,5.14,23.1172,11.4968,15.8896,76.64399999999999,8.476400000000002,16.3464,2.065792,2.764792,35.86,0.4508,0.4392,2.2352000000000003,316.396,100.4596,2.4588,16.0916,0.8468000000000001,20.0758
LOC089_D11308,2014-12-16,2.24,5.14,22.2052,8.4664,14.3768,63.5736,6.099600000000001,15.4788,2.670196,3.74282,26.2016,0.4196,0.4379999999999999,3.4404000000000003,300.424,100.7016,0.0076,14.5504,0.758,17.476
LOC089_D11309,2014-12-17,2.24,5.14,22.6004,7.1728,13.5632,53.5828,4.7808,14.6488,3.8008,3.803392,7.3864,0.4175999999999999,0.4379999999999999,3.5472,295.44,100.6904,0.0004,13.5056,0.8232,16.449
LOC089_D11310,2014-12-18,2.24,5.14,21.5108,5.8452,12.5704,48.528,4.111599999999999,13.3604,3.34904,3.436408,9.4716,0.4175999999999999,0.4379999999999999,2.9864,287.12,100.7716,0.0,11.9656,0.7012,14.7909
LOC089_D11311,2014-12-19,2.24,5.14,19.67,5.777200000000001,12.3656,46.028400000000005,3.8796,12.536,3.0091520000000003,3.119016,37.9448,0.4175999999999999,0.4372,2.242,283.8,100.846,0.0,11.2784,0.5716,12.8837
LOC089_D11312,2014-12-20,2.24,5.14,19.9032,5.4436,11.9504,46.8768,3.8756,12.2328,2.29298,3.155472,79.45479999999999,0.4168,0.4296,3.0203999999999995,289.344,100.552,0.0,11.128800000000002,0.6408,13.1957
LOC089_D11313,2014-12-21,2.24,5.14,21.8448,5.2264,13.1764,39.3632,3.4312,12.6976,2.549672,3.34912,37.2908,0.4092,0.4283999999999999,1.7752,300.80800000000005,100.4496,0.0,11.7136,0.7415999999999999,13.7214
LOC089_D11314,2014-12-22,2.24,5.14,21.9776,6.68,13.52,35.5852,3.264,11.8848,1.54772,3.607288,46.8552,0.4092,0.428,1.4512,287.272,100.4124,0.0,10.8068,0.6259999999999999,13.2356
LOC089_D11315,2014-12-23,2.24,5.14,23.7584,6.1316,13.6744,43.368,3.9876,12.6384,2.074904,3.436424,40.742,0.408,0.428,1.94,116.716,100.4276,0.0,12.255999999999998,0.7071999999999999,15.913
LOC089_D11316,2014-12-24,2.24,5.14,23.522,8.183599999999998,14.3044,45.716800000000006,4.412,13.1948,2.325248,3.208572,35.2924,0.4076000000000001,0.428,2.1064,275.72,100.608,0.0,12.7388,0.6851999999999999,16.0805
LOC089_D11317,2014-12-25,2.24,5.14,21.976,6.377999999999999,13.0064,50.8796,4.476400000000001,13.042,3.014552,3.097156,10.606,0.4076000000000001,0.428,3.0816000000000003,290.02,100.5536,0.0,12.2524,0.64,15.5231
LOC089_D11318,2014-12-26,2.24,5.14,21.7408,5.6548,12.2852,49.357200000000006,4.092,12.6788,3.020996,3.058888,6.755199999999999,0.4076000000000001,0.4276,3.5384,285.696,100.362,0.0,11.8692,0.6944,15.105
LOC089_D11319,2014-12-27,2.24,5.14,22.1676,5.6388,13.1852,42.7536,3.7344,12.5308,2.618704,3.1971,22.41,0.406,0.4276,2.9948,285.676,100.4432,0.0,11.626,0.6736,14.5007
LOC089_D11320,2014-12-28,2.24,5.14,22.2356,6.6972000000000005,13.9516,38.3092,3.6076,12.1536,2.492204,3.1793720000000003,31.748,0.406,0.426,1.8476,318.312,100.5932,0.0,11.2644,0.6187999999999999,13.8731
LOC089_D11321,2014-12-29,2.24,5.14,21.9252,6.4768,14.0796,34.4876,3.2616,11.791200000000002,1.757336,3.435128,45.8068,0.4056,0.4183999999999999,1.2984,265.86,100.4112,0.0,10.8552,0.6128,13.0176
LOC089_D11322,2014-12-30,2.24,5.14,21.104,7.480799999999999,13.0464,39.6828,3.5828,11.662,2.379116,3.31738,33.824,0.3968,0.4183999999999999,1.744,79.368,100.2492,0.0,11.023599999999998,0.6152,13.1692
